"place","temp","pressure","humidity","visibility","wind_speed","clouds","ts","dtp_uuid","ts-2","dtp_place"
"Ярославское шоссе","11.56","1029","100","10000","1.12","0","2019-08-26 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.29","1029","100","10000","1.12","0","2019-08-26 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.38","1029","87","10000","1","0","2019-08-25 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.33","1029","82","10000","3","0","2019-08-25 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.15","1029","72","10000","4","0","2019-08-25 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.3","1028","63","10000","5","0","2019-08-25 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.44","1028","59","10000","4","0","2019-08-25 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.63","1027","59","10000","4","0","2019-08-25 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.86","1027","52","10000","5","0","2019-08-25 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.48","1027","52","10000","4","0","2019-08-25 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.93","1027","56","10000","4","0","2019-08-25 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.03","1027","49","10000","5","75","2019-08-25 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.58","1026","55","10000","6","75","2019-08-25 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.98","1026","55","10000","6","75","2019-08-25 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.38","1026","63","10000","5","75","2019-08-25 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.07","1026","67","10000","5","0","2019-08-25 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.89","1026","82","10000","4","0","2019-08-25 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.21","1025","100","10000","4","0","2019-08-25 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.14","1025","100","10000","2","0","2019-08-25 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.29","1024","100","10000","4","0","2019-08-25 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.26","1024","93","10000","4","0","2019-08-25 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.87","1024","100","10000","4","0","2019-08-25 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.46","1023","93","10000","4","0","2019-08-25 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.07","1023","93","10000","3","0","2019-08-25 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.16","1023","87","10000","4","0","2019-08-25 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.68","1023","93","10000","4","0","2019-08-25 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.64","1022","82","10000","4","40","2019-08-24 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.14","1022","82","10000","2","0","2019-08-24 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.34","1022","72","10000","2","0","2019-08-24 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.71","1022","63","10000","3","0","2019-08-24 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.09","1022","52","10000","5","0","2019-08-24 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.02","1022","49","10000","6","0","2019-08-24 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.44","1022","46","10000","6","0","2019-08-24 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.51","1023","43","10000","6","0","2019-08-24 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1023","43","10000","6","0","2019-08-24 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.57","1024","46","10000","6","0","2019-08-24 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.7","1024","49","10000","6","40","2019-08-24 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.12","1025","52","10000","5","40","2019-08-24 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.73","1026","56","10000","5","0","2019-08-24 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.27","1026","68","10000","2","0","2019-08-24 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.97","1026","82","10000","2","0","2019-08-24 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.74","1027","100","10000","1","0","2019-08-24 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.86","1026","100","10000","1","0","2019-08-24 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.3","1027","100","900","2.75","36","2019-08-24 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.71","1026","87","10000","3","0","2019-08-24 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.3","1026","93","10000","1","0","2019-08-24 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.83","1027","93","9000","1","0","2019-08-24 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.11","1027","87","10000","2","0","2019-08-24 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.5","1027","87","10000","1","0","2019-08-24 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.58","1027","100","10000","1.19","0","2019-08-24 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.85","1027","72","10000","1","0","2019-08-23 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.96","1027","67","10000","1","0","2019-08-23 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.3","1027","77","10000","2","0","2019-08-23 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.6","1027","63","10000","3","0","2019-08-23 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21","1027","52","10000","2","0","2019-08-23 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22","1027","53","10000","3","0","2019-08-23 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.88","1028","46","10000","3","0","2019-08-23 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.71","1028","46","10000","3","0","2019-08-23 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.42","1028","46","10000","3","0","2019-08-23 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.17","1029","49","10000","2","40","2019-08-23 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.02","1029","52","10000","3","40","2019-08-23 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.3","1029","56","10000","3","40","2019-08-23 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.56","1029","63","10000","2","40","2019-08-23 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.54","1029","68","10000","1","0","2019-08-23 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.72","1029","87","10000","1","0","2019-08-23 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.84","1029","100","10000","1","0","2019-08-23 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.18","1028","100","10000","1","0","2019-08-23 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.59","1028","100","10000","1","0","2019-08-23 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.95","1028","100","10000","1","0","2019-08-23 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.45","1028","100","10000","1","0","2019-08-23 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.66","1027","100","10000","1","0","2019-08-23 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.06","1027","93","10000","2","0","2019-08-23 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.66","1027","93","10000","2","0","2019-08-23 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.72","1026","100","10000","3","0","2019-08-23 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.37","1026","100","10000","3","0","2019-08-22 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.9","1025","93","10000","3","0","2019-08-22 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1025","87","10000","3","0","2019-08-22 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.2","1024","72","10000","5","40","2019-08-22 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.57","1024","63","10000","5","40","2019-08-22 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.69","1023","68","10000","7","75","2019-08-22 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.06","1023","68","10000","7","75","2019-08-22 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.33","1023","68","10000","8","75","2019-08-22 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.31","1022","77","10000","6","75","2019-08-22 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.53","1022","72","10000","8","75","2019-08-22 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.96","1020","73","10000","7","75","2019-08-22 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.71","1020","69","10000","6","0","2019-08-22 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.59","1020","61","10000","5","0","2019-08-22 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.64","1019","65","10000","4","0","2019-08-22 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.3","1020","88","10000","3","0","2019-08-22 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.05","1020","94","10000","4","0","2019-08-22 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.23","1020","100","6000","1","15","2019-08-22 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.56","1020","100","6000","1","15","2019-08-22 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.32","1020","100","10000","3","0","2019-08-22 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.58","1020","94","10000","3","0","2019-08-22 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.27","1021","94","10000","2","0","2019-08-22 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.36","1021","88","10000","3","0","2019-08-22 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.62","1021","88","10000","3","0","2019-08-22 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.98","1022","93","10000","4","0","2019-08-22 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.26","1022","93","10000","4","0","2019-08-21 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.71","1022","94","10000","2","0","2019-08-21 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.46","1023","88","10000","2","0","2019-08-21 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.06","1023","78","10000","2","0","2019-08-21 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.7","1023","65","10000","3","0","2019-08-21 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.86","1023","73","10000","3","0","2019-08-21 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.52","1024","65","10000","2","75","2019-08-21 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.38","1024","65","10000","2","75","2019-08-21 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.52","1024","61","10000","3","75","2019-08-21 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26.16","1024","61","10000","1","75","2019-08-21 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.84","1025","69","10000","1","75","2019-08-21 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.99","1025","78","10000","3","75","2019-08-21 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.4","1025","73","10000","1","75","2019-08-21 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.28","1025","83","10000","1","75","2019-08-21 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.38","1025","100","10000","2","0","2019-08-21 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.04","1025","100","7000","2","100","2019-08-21 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.32","1025","100","200","1","100","2019-08-21 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.31","1025","100","250","1.66","100","2019-08-21 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.64","1024","100","150","1.66","100","2019-08-21 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.39","1024","93","10000","2","0","2019-08-21 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.66","1024","100","10000","1.59","0","2019-08-21 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.51","1024","100","4000","1.45","25","2019-08-21 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.18","1023","100","10000","1.95","0","2019-08-21 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.15","1023","100","10000","1","0","2019-08-21 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.46","1023","100","10000","1.95","0","2019-08-20 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.62","1023","88","10000","1","0","2019-08-20 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.13","1023","77","10000","2","0","2019-08-20 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.29","1022","60","10000","2","0","2019-08-20 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26.4","1022","53","10000","3","0","2019-08-20 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27","1021","51","10000","3","0","2019-08-20 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.32","1021","54","10000","4","0","2019-08-20 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.33","1021","51","10000","4","0","2019-08-20 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.39","1022","54","10000","4","0","2019-08-20 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26.61","1022","54","10000","4","0","2019-08-20 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.73","1022","54","10000","3","0","2019-08-20 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.98","1022","57","10000","4","0","2019-08-20 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.82","1022","64","10000","3","0","2019-08-20 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.62","1022","77","10000","2","0","2019-08-20 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.01","1022","93","10000","1","0","2019-08-20 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1022","100","10000","2","0","2019-08-20 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.69","1022","100","6000","1","0","2019-08-20 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.46","1021","100","1000","2.15","0","2019-08-20 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.59","1021","93","10000","2","0","2019-08-20 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.87","1021","93","10000","1","0","2019-08-20 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.36","1020","100","10000","1.84","0","2019-08-20 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.62","1020","100","10000","2","0","2019-08-20 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.33","1020","93","10000","3","0","2019-08-20 01:00:00+03",NULL,NULL,NULL
